,ID,x,auc,funcId,kind,fid,iid,dim
43,modde,4000,0.634755882352941,862.0,Affine,862,0,2
44,modde,10000,0.332821235294118,862.0,Affine,862,0,5
43,RCobyla,4000,0.315058431372549,862.0,Affine,862,0,2
44,RCobyla,10000,0.192908039215686,862.0,Affine,862,0,5
43,DiagonalCMA,4000,0.442386470588235,863.0,Affine,863,0,2
44,DiagonalCMA,10000,0.227703470588235,863.0,Affine,863,0,5
43,DifferentialEvolution,4000,0.501741666666667,863.0,Affine,863,0,2
44,DifferentialEvolution,10000,0.225636705882353,863.0,Affine,863,0,5
43,modcma,4002,0.823453126377987,863.0,Affine,863,0,2
44,modcma,10000,0.358705156862745,863.0,Affine,863,0,5
43,modde,4000,0.567691666666667,863.0,Affine,863,0,2
44,modde,10000,0.278209352941176,863.0,Affine,863,0,5
43,RCobyla,4000,0.124541323529412,863.0,Affine,863,0,2
44,RCobyla,10000,0.153341019607843,863.0,Affine,863,0,5
43,DiagonalCMA,4000,0.68662568627451,864.0,Affine,864,0,2
44,DiagonalCMA,10000,0.701916411764706,864.0,Affine,864,0,5
43,DifferentialEvolution,4000,0.642175245098039,864.0,Affine,864,0,2
44,DifferentialEvolution,10000,0.427362803921569,864.0,Affine,864,0,5
43,modcma,4002,0.863812113551067,864.0,Affine,864,0,2
44,modcma,10000,0.946297960784314,864.0,Affine,864,0,5
43,modde,4000,0.748130637254902,864.0,Affine,864,0,2
44,modde,10000,0.587758549019608,864.0,Affine,864,0,5
43,RCobyla,4000,0.419744215686275,864.0,Affine,864,0,2
44,RCobyla,10000,0.431740137254902,864.0,Affine,864,0,5
43,DiagonalCMA,4000,0.347490049019608,865.0,Affine,865,0,2
44,DiagonalCMA,10000,0.215928176470588,865.0,Affine,865,0,5
43,DifferentialEvolution,4000,0.817457303921569,865.0,Affine,865,0,2
44,DifferentialEvolution,10000,0.50695737254902,865.0,Affine,865,0,5
43,modcma,4002,0.870395145564473,865.0,Affine,865,0,2
44,modcma,10000,0.862415411764706,865.0,Affine,865,0,5
43,modde,4000,0.829757352941176,865.0,Affine,865,0,2
44,modde,10000,0.675666470588235,865.0,Affine,865,0,5
43,RCobyla,4000,0.168612009803922,865.0,Affine,865,0,2
44,RCobyla,10000,0.141119784313725,865.0,Affine,865,0,5
43,DiagonalCMA,4000,0.483169607843137,866.0,Affine,866,0,2
44,DiagonalCMA,10000,0.602646666666667,866.0,Affine,866,0,5
43,DifferentialEvolution,4000,0.426360294117647,866.0,Affine,866,0,2
44,DifferentialEvolution,10000,0.229610960784314,866.0,Affine,866,0,5
43,modcma,4002,0.709211276714584,866.0,Affine,866,0,2
44,modcma,10000,0.72833668627451,866.0,Affine,866,0,5
43,modde,4000,0.493791715686275,866.0,Affine,866,0,2
44,modde,10000,0.339028509803922,866.0,Affine,866,0,5
43,RCobyla,4000,0.127575637254902,866.0,Affine,866,0,2
44,RCobyla,10000,0.0943810588235294,866.0,Affine,866,0,5
43,DiagonalCMA,4000,0.474269705882353,867.0,Affine,867,0,2
44,DiagonalCMA,10000,0.380806235294118,867.0,Affine,867,0,5
43,DifferentialEvolution,4000,0.635148039215686,867.0,Affine,867,0,2
44,DifferentialEvolution,10000,0.339541411764706,867.0,Affine,867,0,5
43,modcma,4002,0.762798257733878,867.0,Affine,867,0,2
44,modcma,10000,0.790205921568627,867.0,Affine,867,0,5
43,modde,4000,0.68122362745098,867.0,Affine,867,0,2
44,modde,10000,0.568632411764706,867.0,Affine,867,0,5
43,RCobyla,4000,0.23493612745098,867.0,Affine,867,0,2
44,RCobyla,10000,0.110032725490196,867.0,Affine,867,0,5
43,DiagonalCMA,4000,0.937418137254902,868.0,Affine,868,0,2
44,DiagonalCMA,10000,0.948616568627451,868.0,Affine,868,0,5
43,DifferentialEvolution,4000,0.705687696078431,868.0,Affine,868,0,2
44,DifferentialEvolution,10000,0.420149254901961,868.0,Affine,868,0,5
43,modcma,4002,0.960227386306847,868.0,Affine,868,0,2
44,modcma,10000,0.955876098039216,868.0,Affine,868,0,5
43,modde,4000,0.770624264705882,868.0,Affine,868,0,2
44,modde,10000,0.596983274509804,868.0,Affine,868,0,5
43,RCobyla,4000,0.445479019607843,868.0,Affine,868,0,2
44,RCobyla,10000,0.399438058823529,868.0,Affine,868,0,5
43,DiagonalCMA,4000,0.889762598039216,869.0,Affine,869,0,2
44,DiagonalCMA,10000,0.890403117647059,869.0,Affine,869,0,5
43,DifferentialEvolution,4000,0.661154705882353,869.0,Affine,869,0,2
44,DifferentialEvolution,10000,0.418813196078431,869.0,Affine,869,0,5
43,modcma,4002,0.953774730281918,869.0,Affine,869,0,2
44,modcma,10000,0.948009431372549,869.0,Affine,869,0,5
43,modde,4000,0.73774887254902,869.0,Affine,869,0,2
44,modde,10000,0.561218607843137,869.0,Affine,869,0,5
43,RCobyla,4000,0.331291519607843,869.0,Affine,869,0,2
44,RCobyla,10000,0.142650549019608,869.0,Affine,869,0,5
43,DiagonalCMA,4000,0.887866715686275,86.0,Affine,86,0,2
44,DiagonalCMA,10000,0.342086745098039,86.0,Affine,86,0,5
43,DifferentialEvolution,4000,0.636713333333333,86.0,Affine,86,0,2
44,DifferentialEvolution,10000,0.333004176470588,86.0,Affine,86,0,5
43,modcma,4002,0.88055119499074,86.0,Affine,86,0,2
44,modcma,10000,0.484463568627451,86.0,Affine,86,0,5
43,modde,4000,0.711791421568628,86.0,Affine,86,0,2
44,modde,10000,0.449925705882353,86.0,Affine,86,0,5
43,RCobyla,4000,0.293606323529412,86.0,Affine,86,0,2
44,RCobyla,10000,0.216343862745098,86.0,Affine,86,0,5
43,DiagonalCMA,4000,0.965215049019608,870.0,Affine,870,0,2
44,DiagonalCMA,10000,0.951458745098039,870.0,Affine,870,0,5
43,DifferentialEvolution,4000,0.826714509803922,870.0,Affine,870,0,2
44,DifferentialEvolution,10000,0.51145931372549,870.0,Affine,870,0,5
43,modcma,4002,0.968629508775024,870.0,Affine,870,0,2
44,modcma,10000,0.921866862745098,870.0,Affine,870,0,5
43,modde,4000,0.884290784313725,870.0,Affine,870,0,2
44,modde,10000,0.727012901960784,870.0,Affine,870,0,5
43,RCobyla,4000,0.554929950980392,870.0,Affine,870,0,2
44,RCobyla,10000,0.428779156862745,870.0,Affine,870,0,5
43,DiagonalCMA,4000,0.934829411764706,871.0,Affine,871,0,2
44,DiagonalCMA,10000,0.95589268627451,871.0,Affine,871,0,5
43,DifferentialEvolution,4000,0.772937009803922,871.0,Affine,871,0,2
44,DifferentialEvolution,10000,0.558200274509804,871.0,Affine,871,0,5
43,modcma,4002,0.888009083693447,871.0,Affine,871,0,2
44,modcma,10000,0.961065784313725,871.0,Affine,871,0,5
43,modde,4000,0.789602549019608,871.0,Affine,871,0,2
44,modde,10000,0.65527468627451,871.0,Affine,871,0,5
43,RCobyla,4000,0.525842892156863,871.0,Affine,871,0,2
44,RCobyla,10000,0.364943078431373,871.0,Affine,871,0,5
43,DiagonalCMA,4000,0.267065294117647,872.0,Affine,872,0,2
44,DiagonalCMA,10000,0.164854039215686,872.0,Affine,872,0,5
43,DifferentialEvolution,4000,0.265207303921569,872.0,Affine,872,0,2
44,DifferentialEvolution,10000,0.144645941176471,872.0,Affine,872,0,5
43,modcma,4002,0.285458300261634,872.0,Affine,872,0,2
44,modcma,10000,0.176083764705882,872.0,Affine,872,0,5
43,modde,4000,0.317548823529412,872.0,Affine,872,0,2
44,modde,10000,0.143272529411765,872.0,Affine,872,0,5
43,RCobyla,4000,0.193207598039216,872.0,Affine,872,0,2
44,RCobyla,10000,0.115417156862745,872.0,Affine,872,0,5
43,DiagonalCMA,4000,0.442033431372549,873.0,Affine,873,0,2
44,DiagonalCMA,10000,0.40238237254902,873.0,Affine,873,0,5
43,DifferentialEvolution,4000,0.600730196078431,873.0,Affine,873,0,2
44,DifferentialEvolution,10000,0.28090431372549,873.0,Affine,873,0,5
43,modcma,4002,0.939229110934729,873.0,Affine,873,0,2
44,modcma,10000,0.745532647058823,873.0,Affine,873,0,5
43,modde,4000,0.685705490196079,873.0,Affine,873,0,2
44,modde,10000,0.378041509803922,873.0,Affine,873,0,5
43,RCobyla,4000,0.232068333333333,873.0,Affine,873,0,2
44,RCobyla,10000,0.211180843137255,873.0,Affine,873,0,5
43,DiagonalCMA,4000,0.824258823529412,874.0,Affine,874,0,2
44,DiagonalCMA,10000,0.961959431372549,874.0,Affine,874,0,5
43,DifferentialEvolution,4000,0.855947254901961,874.0,Affine,874,0,2
44,DifferentialEvolution,10000,0.707930823529412,874.0,Affine,874,0,5
43,modcma,4002,0.972941715416801,874.0,Affine,874,0,2
44,modcma,10000,0.932769509803922,874.0,Affine,874,0,5
43,modde,4000,0.901581421568627,874.0,Affine,874,0,2
44,modde,10000,0.833927588235294,874.0,Affine,874,0,5
43,RCobyla,4000,0.578034215686274,874.0,Affine,874,0,2
44,RCobyla,10000,0.344647862745098,874.0,Affine,874,0,5
43,DiagonalCMA,4000,0.857589705882353,875.0,Affine,875,0,2
44,DiagonalCMA,10000,0.589216784313725,875.0,Affine,875,0,5
43,DifferentialEvolution,4000,0.885403725490196,875.0,Affine,875,0,2
44,DifferentialEvolution,10000,0.584792039215686,875.0,Affine,875,0,5
43,modcma,4002,0.733100949525238,875.0,Affine,875,0,2
44,modcma,10000,0.561925823529412,875.0,Affine,875,0,5
43,modde,4000,0.889207647058824,875.0,Affine,875,0,2
44,modde,10000,0.712547509803922,875.0,Affine,875,0,5
43,RCobyla,4000,0.552615931372549,875.0,Affine,875,0,2
44,RCobyla,10000,0.354988921568627,875.0,Affine,875,0,5
43,DiagonalCMA,4000,0.631390637254902,876.0,Affine,876,0,2
44,DiagonalCMA,10000,0.417459490196078,876.0,Affine,876,0,5
43,DifferentialEvolution,4000,0.64885887254902,876.0,Affine,876,0,2
44,DifferentialEvolution,10000,0.331092235294118,876.0,Affine,876,0,5
43,modcma,4002,0.853765813171845,876.0,Affine,876,0,2
44,modcma,10000,0.441783176470588,876.0,Affine,876,0,5
43,modde,4000,0.713418039215686,876.0,Affine,876,0,2
44,modde,10000,0.346597254901961,876.0,Affine,876,0,5
43,RCobyla,4000,0.337260588235294,876.0,Affine,876,0,2
44,RCobyla,10000,0.241055137254902,876.0,Affine,876,0,5
43,DiagonalCMA,4000,0.864252549019608,877.0,Affine,877,0,2
44,DiagonalCMA,10000,0.94507368627451,877.0,Affine,877,0,5
43,DifferentialEvolution,4000,0.749462303921569,877.0,Affine,877,0,2
44,DifferentialEvolution,10000,0.511723509803922,877.0,Affine,877,0,5
43,modcma,4002,0.970219106133208,877.0,Affine,877,0,2
44,modcma,10000,0.964065568627451,877.0,Affine,877,0,5
43,modde,4000,0.801007598039216,877.0,Affine,877,0,2
44,modde,10000,0.672106352941176,877.0,Affine,877,0,5
43,RCobyla,4000,0.556859264705882,877.0,Affine,877,0,2
44,RCobyla,10000,0.709472843137255,877.0,Affine,877,0,5
43,DiagonalCMA,4000,0.797965735294118,878.0,Affine,878,0,2
44,DiagonalCMA,10000,0.86010631372549,878.0,Affine,878,0,5
43,DifferentialEvolution,4000,0.547382450980392,878.0,Affine,878,0,2
44,DifferentialEvolution,10000,0.318559529411765,878.0,Affine,878,0,5
43,modcma,4002,0.792809134648362,878.0,Affine,878,0,2
44,modcma,10000,0.878063607843137,878.0,Affine,878,0,5
43,modde,4000,0.665296078431373,878.0,Affine,878,0,2
44,modde,10000,0.46963262745098,878.0,Affine,878,0,5
43,RCobyla,4000,0.332926323529412,878.0,Affine,878,0,2
44,RCobyla,10000,0.224070941176471,878.0,Affine,878,0,5
43,DiagonalCMA,4000,0.613644607843137,879.0,Affine,879,0,2
44,DiagonalCMA,10000,0.412069137254902,879.0,Affine,879,0,5
43,DifferentialEvolution,4000,0.58852137254902,879.0,Affine,879,0,2
44,DifferentialEvolution,10000,0.286646862745098,879.0,Affine,879,0,5
43,modcma,4002,0.649652624668058,879.0,Affine,879,0,2
44,modcma,10000,0.444466764705882,879.0,Affine,879,0,5
43,modde,4000,0.719635931372549,879.0,Affine,879,0,2
44,modde,10000,0.384076431372549,879.0,Affine,879,0,5
43,RCobyla,4000,0.304651911764706,879.0,Affine,879,0,2
44,RCobyla,10000,0.219126137254902,879.0,Affine,879,0,5
43,DiagonalCMA,4000,0.28404181372549,87.0,Affine,87,0,2
44,DiagonalCMA,10000,0.690555431372549,87.0,Affine,87,0,5
43,DifferentialEvolution,4000,0.721363676470588,87.0,Affine,87,0,2
44,DifferentialEvolution,10000,0.437338450980392,87.0,Affine,87,0,5
43,modcma,4002,0.900584364680405,87.0,Affine,87,0,2
44,modcma,10000,0.791713058823529,87.0,Affine,87,0,5
43,modde,4000,0.771300980392157,87.0,Affine,87,0,2
44,modde,10000,0.57999,87.0,Affine,87,0,5
43,RCobyla,4000,0.26259862745098,87.0,Affine,87,0,2
44,RCobyla,10000,0.214629960784314,87.0,Affine,87,0,5
43,DiagonalCMA,4000,0.621804460784314,880.0,Affine,880,0,2
44,DiagonalCMA,10000,0.173405196078431,880.0,Affine,880,0,5
43,DifferentialEvolution,4000,0.48408112745098,880.0,Affine,880,0,2
44,DifferentialEvolution,10000,0.240258215686274,880.0,Affine,880,0,5
43,modcma,4002,0.707661169415292,880.0,Affine,880,0,2
44,modcma,10000,0.240445392156863,880.0,Affine,880,0,5
43,modde,4000,0.56524887254902,880.0,Affine,880,0,2
44,modde,10000,0.296059921568627,880.0,Affine,880,0,5
43,RCobyla,4000,0.190744264705882,880.0,Affine,880,0,2
44,RCobyla,10000,0.152392294117647,880.0,Affine,880,0,5
43,DiagonalCMA,4000,0.816796960784314,881.0,Affine,881,0,2
44,DiagonalCMA,10000,0.701924333333333,881.0,Affine,881,0,5
43,DifferentialEvolution,4000,0.751241666666667,881.0,Affine,881,0,2
44,DifferentialEvolution,10000,0.656622,881.0,Affine,881,0,5
43,modcma,4002,0.751169905243457,881.0,Affine,881,0,2
44,modcma,10000,0.660259196078431,881.0,Affine,881,0,5
43,modde,4000,0.769818333333333,881.0,Affine,881,0,2
44,modde,10000,0.664309450980392,881.0,Affine,881,0,5
43,RCobyla,4000,0.703014852941176,881.0,Affine,881,0,2
44,RCobyla,10000,0.588803,881.0,Affine,881,0,5
43,DiagonalCMA,4000,0.895183578431373,882.0,Affine,882,0,2
44,DiagonalCMA,10000,0.839180509803922,882.0,Affine,882,0,5
43,DifferentialEvolution,4000,0.891517254901961,882.0,Affine,882,0,2
44,DifferentialEvolution,10000,0.55092368627451,882.0,Affine,882,0,5
43,modcma,4002,0.859930965889604,882.0,Affine,882,0,2
44,modcma,10000,0.88452362745098,882.0,Affine,882,0,5
43,modde,4000,0.87491637254902,882.0,Affine,882,0,2
44,modde,10000,0.674545823529412,882.0,Affine,882,0,5
43,RCobyla,4000,0.476630539215686,882.0,Affine,882,0,2
44,RCobyla,10000,0.341915666666667,882.0,Affine,882,0,5
43,DiagonalCMA,4000,0.969698431372549,883.0,Affine,883,0,2
44,DiagonalCMA,10000,0.84861762745098,883.0,Affine,883,0,5
43,DifferentialEvolution,4000,0.893319754901961,883.0,Affine,883,0,2
44,DifferentialEvolution,10000,0.854337431372549,883.0,Affine,883,0,5
43,modcma,4002,0.961934767910163,883.0,Affine,883,0,2
44,modcma,10000,0.96111568627451,883.0,Affine,883,0,5
43,modde,4000,0.930111666666667,883.0,Affine,883,0,2
44,modde,10000,0.872529215686274,883.0,Affine,883,0,5
43,RCobyla,4000,0.74813181372549,883.0,Affine,883,0,2
44,RCobyla,10000,0.68344637254902,883.0,Affine,883,0,5
43,DiagonalCMA,4000,0.880860931372549,884.0,Affine,884,0,2
44,DiagonalCMA,10000,0.497214235294118,884.0,Affine,884,0,5
43,DifferentialEvolution,4000,0.666839901960784,884.0,Affine,884,0,2
44,DifferentialEvolution,10000,0.388957274509804,884.0,Affine,884,0,5
43,modcma,4002,0.794139645863343,884.0,Affine,884,0,2
44,modcma,10000,0.560315352941176,884.0,Affine,884,0,5
43,modde,4000,0.71553362745098,884.0,Affine,884,0,2
44,modde,10000,0.490622156862745,884.0,Affine,884,0,5
43,RCobyla,4000,0.356154901960784,884.0,Affine,884,0,2
44,RCobyla,10000,0.32938831372549,884.0,Affine,884,0,5
43,DiagonalCMA,4000,0.885365490196078,885.0,Affine,885,0,2
44,DiagonalCMA,10000,0.433802784313726,885.0,Affine,885,0,5
43,DifferentialEvolution,4000,0.709400882352941,885.0,Affine,885,0,2
44,DifferentialEvolution,10000,0.342465843137255,885.0,Affine,885,0,5
43,modcma,4002,0.877686646872642,885.0,Affine,885,0,2
44,modcma,10000,0.492894764705882,885.0,Affine,885,0,5
43,modde,4000,0.67335318627451,885.0,Affine,885,0,2
44,modde,10000,0.510466901960784,885.0,Affine,885,0,5
43,RCobyla,4000,0.242762892156863,885.0,Affine,885,0,2
44,RCobyla,10000,0.190584176470588,885.0,Affine,885,0,5
43,DiagonalCMA,4000,0.965138823529412,886.0,Affine,886,0,2
44,DiagonalCMA,10000,0.925742333333333,886.0,Affine,886,0,5
43,DifferentialEvolution,4000,0.985512647058823,886.0,Affine,886,0,2
44,DifferentialEvolution,10000,0.924309431372549,886.0,Affine,886,0,5
43,modcma,4002,0.96158548176892,886.0,Affine,886,0,2
44,modcma,10000,0.917122921568628,886.0,Affine,886,0,5
43,modde,4000,0.994920833333333,886.0,Affine,886,0,2
44,modde,10000,0.921479058823529,886.0,Affine,886,0,5
43,RCobyla,4000,0.923692450980392,886.0,Affine,886,0,2
44,RCobyla,10000,0.919863549019608,886.0,Affine,886,0,5
43,DiagonalCMA,4000,0.572659362745098,887.0,Affine,887,0,2
44,DiagonalCMA,10000,0.942587098039216,887.0,Affine,887,0,5
43,DifferentialEvolution,4000,0.77471362745098,887.0,Affine,887,0,2
44,DifferentialEvolution,10000,0.515097607843137,887.0,Affine,887,0,5
43,modcma,4002,0.808987222075237,887.0,Affine,887,0,2
44,modcma,10000,0.940898490196078,887.0,Affine,887,0,5
43,modde,4000,0.8250925,887.0,Affine,887,0,2
44,modde,10000,0.669182392156863,887.0,Affine,887,0,5
43,RCobyla,4000,0.223636715686274,887.0,Affine,887,0,2
44,RCobyla,10000,0.259335823529412,887.0,Affine,887,0,5
43,DiagonalCMA,4000,0.801370196078431,888.0,Affine,888,0,2
44,DiagonalCMA,10000,0.961348333333333,888.0,Affine,888,0,5
43,DifferentialEvolution,4000,0.699765294117647,888.0,Affine,888,0,2
44,DifferentialEvolution,10000,0.427601470588235,888.0,Affine,888,0,5
43,modcma,4002,0.95141199008339,888.0,Affine,888,0,2
44,modcma,10000,0.958997823529412,888.0,Affine,888,0,5
43,modde,4000,0.762322352941176,888.0,Affine,888,0,2
44,modde,10000,0.606751588235294,888.0,Affine,888,0,5
43,RCobyla,4000,0.633258137254902,888.0,Affine,888,0,2
44,RCobyla,10000,0.531266274509804,888.0,Affine,888,0,5
43,DiagonalCMA,4000,0.923293774509804,889.0,Affine,889,0,2
44,DiagonalCMA,10000,0.750265058823529,889.0,Affine,889,0,5
43,DifferentialEvolution,4000,0.646128333333333,889.0,Affine,889,0,2
44,DifferentialEvolution,10000,0.395989352941176,889.0,Affine,889,0,5
43,modcma,4002,0.784717984145182,889.0,Affine,889,0,2
44,modcma,10000,0.906651431372549,889.0,Affine,889,0,5
43,modde,4000,0.706452107843137,889.0,Affine,889,0,2
44,modde,10000,0.516841862745098,889.0,Affine,889,0,5
43,RCobyla,4000,0.447391176470588,889.0,Affine,889,0,2
44,RCobyla,10000,0.341769490196078,889.0,Affine,889,0,5
43,DiagonalCMA,4000,0.617242843137255,88.0,Affine,88,0,2
44,DiagonalCMA,10000,0.198135117647059,88.0,Affine,88,0,5
43,DifferentialEvolution,4000,0.484954068627451,88.0,Affine,88,0,2
44,DifferentialEvolution,10000,0.272980254901961,88.0,Affine,88,0,5
43,modcma,4002,0.913525247180331,88.0,Affine,88,0,2
44,modcma,10000,0.553196882352941,88.0,Affine,88,0,5
43,modde,4000,0.568587352941176,88.0,Affine,88,0,2
44,modde,10000,0.341189235294118,88.0,Affine,88,0,5
43,RCobyla,4000,0.266358774509804,88.0,Affine,88,0,2
44,RCobyla,10000,0.177736431372549,88.0,Affine,88,0,5
43,DiagonalCMA,4000,0.758618039215686,890.0,Affine,890,0,2
44,DiagonalCMA,10000,0.782947039215686,890.0,Affine,890,0,5
43,DifferentialEvolution,4000,0.671301323529412,890.0,Affine,890,0,2
44,DifferentialEvolution,10000,0.524892901960784,890.0,Affine,890,0,5
43,modcma,4002,0.707867683805156,890.0,Affine,890,0,2
44,modcma,10000,0.76695362745098,890.0,Affine,890,0,5
43,modde,4000,0.766944068627451,890.0,Affine,890,0,2
44,modde,10000,0.676908039215686,890.0,Affine,890,0,5
43,RCobyla,4000,0.4666375,890.0,Affine,890,0,2
44,RCobyla,10000,0.399748764705882,890.0,Affine,890,0,5
43,DiagonalCMA,4000,0.312951323529412,891.0,Affine,891,0,2
44,DiagonalCMA,10000,0.216909823529412,891.0,Affine,891,0,5
43,DifferentialEvolution,4000,0.726980931372549,891.0,Affine,891,0,2
44,DifferentialEvolution,10000,0.359654431372549,891.0,Affine,891,0,5
43,modcma,4002,0.52626569068407,891.0,Affine,891,0,2
44,modcma,10000,0.380577039215686,891.0,Affine,891,0,5
43,modde,4000,0.769708284313726,891.0,Affine,891,0,2
44,modde,10000,0.47936131372549,891.0,Affine,891,0,5
43,RCobyla,4000,0.214686176470588,891.0,Affine,891,0,2
44,RCobyla,10000,0.15841537254902,891.0,Affine,891,0,5
43,DiagonalCMA,4000,0.457379215686274,892.0,Affine,892,0,2
44,DiagonalCMA,10000,0.443555274509804,892.0,Affine,892,0,5
43,DifferentialEvolution,4000,0.508429852941176,892.0,Affine,892,0,2
44,DifferentialEvolution,10000,0.304456117647059,892.0,Affine,892,0,5
43,modcma,4002,0.87427869398634,892.0,Affine,892,0,2
44,modcma,10000,0.774434980392157,892.0,Affine,892,0,5
43,modde,4000,0.602862990196078,892.0,Affine,892,0,2
44,modde,10000,0.415431960784314,892.0,Affine,892,0,5
43,RCobyla,4000,0.3993,892.0,Affine,892,0,2
44,RCobyla,10000,0.220308823529412,892.0,Affine,892,0,5
43,DiagonalCMA,4000,0.596702647058823,893.0,Affine,893,0,2
44,DiagonalCMA,10000,0.398784196078431,893.0,Affine,893,0,5
43,DifferentialEvolution,4000,0.521703480392157,893.0,Affine,893,0,2
44,DifferentialEvolution,10000,0.249995235294118,893.0,Affine,893,0,5
43,modcma,4002,0.599923175667068,893.0,Affine,893,0,2
44,modcma,10000,0.498379647058824,893.0,Affine,893,0,5
43,modde,4000,0.590550245098039,893.0,Affine,893,0,2
44,modde,10000,0.287432588235294,893.0,Affine,893,0,5
43,RCobyla,4000,0.194930245098039,893.0,Affine,893,0,2
44,RCobyla,10000,0.167013980392157,893.0,Affine,893,0,5
43,DiagonalCMA,4000,0.555071176470588,894.0,Affine,894,0,2
44,DiagonalCMA,10000,0.242115294117647,894.0,Affine,894,0,5
43,DifferentialEvolution,4000,0.42639612745098,894.0,Affine,894,0,2
44,DifferentialEvolution,10000,0.310819568627451,894.0,Affine,894,0,5
43,modcma,4002,0.750960353156755,894.0,Affine,894,0,2
44,modcma,10000,0.602864450980392,894.0,Affine,894,0,5
43,modde,4000,0.472388431372549,894.0,Affine,894,0,2
44,modde,10000,0.373239764705882,894.0,Affine,894,0,5
43,RCobyla,4000,0.200921911764706,894.0,Affine,894,0,2
44,RCobyla,10000,0.125501431372549,894.0,Affine,894,0,5
43,DiagonalCMA,4000,0.886760882352941,895.0,Affine,895,0,2
44,DiagonalCMA,10000,0.708910705882353,895.0,Affine,895,0,5
43,DifferentialEvolution,4000,0.67468112745098,895.0,Affine,895,0,2
44,DifferentialEvolution,10000,0.443160509803922,895.0,Affine,895,0,5
43,modcma,4002,0.866337076559759,895.0,Affine,895,0,2
44,modcma,10000,0.506182843137255,895.0,Affine,895,0,5
43,modde,4000,0.721778823529412,895.0,Affine,895,0,2
44,modde,10000,0.556617117647059,895.0,Affine,895,0,5
43,RCobyla,4000,0.416320294117647,895.0,Affine,895,0,2
44,RCobyla,10000,0.320748156862745,895.0,Affine,895,0,5
43,DiagonalCMA,4000,0.504406960784314,896.0,Affine,896,0,2
44,DiagonalCMA,10000,0.344112019607843,896.0,Affine,896,0,5
43,DifferentialEvolution,4000,0.441312352941176,896.0,Affine,896,0,2
44,DifferentialEvolution,10000,0.287301941176471,896.0,Affine,896,0,5
43,modcma,4002,0.536118264397213,896.0,Affine,896,0,2
44,modcma,10000,0.681127764705882,896.0,Affine,896,0,5
43,modde,4000,0.549992401960784,896.0,Affine,896,0,2
44,modde,10000,0.378542647058824,896.0,Affine,896,0,5
43,RCobyla,4000,0.129228921568627,896.0,Affine,896,0,2
44,RCobyla,10000,0.146957117647059,896.0,Affine,896,0,5
43,DiagonalCMA,4000,0.81527,897.0,Affine,897,0,2
44,DiagonalCMA,10000,0.735493843137255,897.0,Affine,897,0,5
43,DifferentialEvolution,4000,0.534384754901961,897.0,Affine,897,0,2
44,DifferentialEvolution,10000,0.351689039215686,897.0,Affine,897,0,5
43,modcma,4002,0.846467501543346,897.0,Affine,897,0,2
44,modcma,10000,0.822665431372549,897.0,Affine,897,0,5
43,modde,4000,0.671575490196078,897.0,Affine,897,0,2
44,modde,10000,0.506956078431373,897.0,Affine,897,0,5
43,RCobyla,4000,0.373662401960784,897.0,Affine,897,0,2
44,RCobyla,10000,0.291329901960784,897.0,Affine,897,0,5
43,DiagonalCMA,4000,0.182802549019608,898.0,Affine,898,0,2
44,DiagonalCMA,10000,0.12650862745098,898.0,Affine,898,0,5
43,DifferentialEvolution,4000,0.125236421568627,898.0,Affine,898,0,2
44,DifferentialEvolution,10000,0.0994875882352941,898.0,Affine,898,0,5
43,modcma,4002,0.504900392940784,898.0,Affine,898,0,2
44,modcma,10000,0.154442764705882,898.0,Affine,898,0,5
43,modde,4000,0.115759852941176,898.0,Affine,898,0,2
44,modde,10000,0.0999650980392157,898.0,Affine,898,0,5
43,RCobyla,4000,0.112272205882353,898.0,Affine,898,0,2
44,RCobyla,10000,0.0642516274509804,898.0,Affine,898,0,5
43,DiagonalCMA,4000,0.305149656862745,899.0,Affine,899,0,2
44,DiagonalCMA,10000,0.346030215686275,899.0,Affine,899,0,5
43,DifferentialEvolution,4000,0.659949509803922,899.0,Affine,899,0,2
44,DifferentialEvolution,10000,0.438348392156863,899.0,Affine,899,0,5
43,modcma,4002,0.644034845322437,899.0,Affine,899,0,2
44,modcma,10000,0.476530666666667,899.0,Affine,899,0,5
43,modde,4000,0.704082009803922,899.0,Affine,899,0,2
44,modde,10000,0.449617941176471,899.0,Affine,899,0,5
43,RCobyla,4000,0.160268137254902,899.0,Affine,899,0,2
44,RCobyla,10000,0.121620823529412,899.0,Affine,899,0,5
43,DiagonalCMA,4000,0.706819705882353,89.0,Affine,89,0,2
44,DiagonalCMA,10000,0.340336470588235,89.0,Affine,89,0,5
43,DifferentialEvolution,4000,0.496757107843137,89.0,Affine,89,0,2
44,DifferentialEvolution,10000,0.310041666666667,89.0,Affine,89,0,5
43,modcma,4002,0.413497907908791,89.0,Affine,89,0,2
44,modcma,10000,0.309525058823529,89.0,Affine,89,0,5
43,modde,4000,0.667347892156863,89.0,Affine,89,0,2
44,modde,10000,0.380372117647059,89.0,Affine,89,0,5
43,RCobyla,4000,0.488179558823529,89.0,Affine,89,0,2
44,RCobyla,10000,0.235329509803922,89.0,Affine,89,0,5
43,DiagonalCMA,4000,0.910235294117647,8.0,Affine,8,0,2
44,DiagonalCMA,10000,0.948236725490196,8.0,Affine,8,0,5
43,DifferentialEvolution,4000,0.793161911764706,8.0,Affine,8,0,2
44,DifferentialEvolution,10000,0.467509549019608,8.0,Affine,8,0,5
